_dataset	_file	_mode	_size_mb	_time_s	MS:4000029	MS:4000030	MS:4000031	MS:4000050	MS:4000051	MS:4000051[0]	MS:4000051[1]	MS:4000051[2]	MS:4000053	MS:4000059	MS:4000060	MS:4000061	MS:4000061[0]	MS:4000061[1]	MS:4000061[2]	MS:4000062	MS:4000062[0]	MS:4000062[1]	MS:4000062[2]	MS:4000063	MS:4000063.0	MS:4000063.1	MS:4000063.10	MS:4000063.11	MS:4000063.12	MS:4000063.13	MS:4000063.14	MS:4000063.15	MS:4000063.16	MS:4000063.18	MS:4000063.2	MS:4000063.20	MS:4000063.3	MS:4000063.4	MS:4000063.5	MS:4000063.6	MS:4000063.7	MS:4000063.8	MS:4000063.9	MS:4000065	MS:4000066	MS:4000067	MS:4000069	MS:4000069[0]	MS:4000069[1]	MS:4000070	MS:4000070[0]	MS:4000070[1]	MS:4000095	MS:4000096	MS:4000097	MS:4000098	MS:4000099	MS:4000100	MS:4000106	MS:4000106[0]	MS:4000106[1]	MS:4000106[2]	MS:4000106[3]	MS:4000107	MS:4000107[0]	MS:4000107[1]	MS:4000107[2]	MS:4000107[3]	MS:4000116	MS:4000116[0]	MS:4000116[1]	MS:4000116[2]	MS:4000183	MS:4000183[0]	MS:4000183[1]	MS:4000183[2]	MS:4000183[3]	MS:4000184	MS:4000184[0]	MS:4000184[1]	MS:4000184[2]	MS:4000184[3]	MS:4000185	MS:4000185[0]	MS:4000185[1]	MS:4000185[2]	MS:4000185[3]	MS:4000186	MS:4000186[0]	MS:4000186[1]	MS:4000186[2]	MS:4000187	MS:4000187[0]	MS:4000187[1]	MS:4000187[2]	MS:4000193	MS:4000194	MS:4000195	MS:4000195[0]	MS:4000195[1]	MS:4000196	MS:4000196[0]	MS:4000196[1]	MS:4000197	MS:4000197[0]	MS:4000197[1]	MS:4000198	MS:4000198[0]	MS:4000198[1]	MS:4000199	MS:4000199[0]	MS:4000199[1]	NEW-001	NEW-002	NEW-002.1	NEW-002.2	NEW-003	NEW-003.negative	NEW-003.positive	NEW-004	NEW-005	NEW-006	NEW-007	NEW-008	NEW-009	NEW-010	NEW-011	NEW-012	NEW-013	NEW-013[0]	NEW-013[1]	NEW-013[2]	NEW-014	NEW-015	NEW-015[0]	NEW-015[1]	NEW-015[2]	NEW-015[3]	NEW-016	NEW-017	NEW-018	NEW-019	NEW-020	NEW-021	NEW-022	NEW-023	NEW-024	NEW-025	NEW-025.MS1_negative	NEW-025.MS1_positive	NEW-025.MS2_negative	NEW-025.MS2_positive	NEW-027	NEW-028	NEW-029	NEW-030	NEW-031	NEW-032	NEW-033	NEW-034	NEW-035	NEW-036	NEW-037	NEW-038	NEW-039	NEW-040	NEW-041	NEW-042	NEW-043	NEW-044	NEW-045
PXD001576	kohc_K140515_003_IDA.mzXML	DDA	315.6	8.7	593570527.0952629	6540855.937992919	90.74814255539188						131.2362	2441	37564	[7176.0, 8081.0, 9406.0]	7176.0	8081.0	9406.0	[117.0, 172.0, 234.0]	117.0	172.0	234.0																					105.6338028168833	400.00000000263753	134.96268333333333	[53.040771484375, 1999.9439697265625]	53.040771484375	1999.9439697265625	[0.008316666666666667, 134.971]	0.008316666666666667	134.971	14.471780028943805	5.670541536716778	0	0	0	0	[15.500580963058802, 15.322754030404207, 15.144927097749612, 26.37766167709815]	15.500580963058802	15.322754030404207	15.144927097749612	26.37766167709815	[283.0191926533317, 306.60922481935535, 302.93762448223106, 256.76725024289294]	283.0191926533317	306.60922481935535	302.93762448223106	256.76725024289294	[None, None, None]				[0.27013849877762514, 0.4328314950268352, 0.6278404610854778, 1.0]	0.27013849877762514	0.4328314950268352	0.6278404610854778	1.0	[0.29207604423000383, 0.5877702490849014, 0.8870160529558725, 1.0]	0.29207604423000383	0.5877702490849014	0.8870160529558725	1.0	[0.2535036054987825, 0.4878273062781434, 0.7243859662766059, 1.0]	0.2535036054987825	0.4878273062781434	0.7243859662766059	1.0	[1.537298874435362, 0.8694360056446127, 2.31787814716748]	1.537298874435362	0.8694360056446127	2.31787814716748	[1.0299737178916315, 0.3252638585015373, 0.6061329783811454]	1.0299737178916315	0.3252638585015373	0.6061329783811454																		DDA	{1: 2441, 2: 37564}	2441	37564	{'positive': 40005}		40005	10.796304795618978	6.453568089053182	0.0	1.5939275078210429	0.0	0.6727092556930071	0.3841468199401381	51065.0	79.22976598452952						[0.05467851542080502, 0.04996617377017493, 0.05009803921568627, 0.11943102522812668]	0.05467851542080502	0.04996617377017493	0.05009803921568627	0.11943102522812668						0.0	profile	0.0	0.0	{'MS1_positive': 2441, 'MS2_positive': 37564}		2441		37564	2441	0	37564	0	0	0	True	False	359.9953918457031	1460.005615234375	1100.0102233886719						0	0	0.0
PXD001576	kohc_K140515_009_IDA.mzXML	DDA	315.1	8.7	528073319.22640264	6010819.20739709	87.8538017873737						131.59053333333333	2439	37616	[7330.5, 7993.0, 9531.0]	7330.5	7993.0	9531.0	[111.0, 169.0, 233.0]	111.0	169.0	233.0																					105.44815465726931	400.00000000263753	134.96421666666666	[53.040489196777344, 1999.918701171875]	53.040489196777344	1999.918701171875	[0.008316666666666667, 134.97253333333333]	0.008316666666666667	134.97253333333333	14.641288433380465	6.34987829399886	0	0	0	0	[15.470767375006686, 15.381854918828486, 15.085480064901155, 26.34772451413974]	15.470767375006686	15.381854918828486	15.085480064901155	26.34772451413974	[283.9816188129541, 307.4352531006181, 302.90964961355905, 255.91064583241226]	283.9816188129541	307.4352531006181	302.90964961355905	255.91064583241226	[None, None, None]				[0.28187483768845895, 0.44829289936480693, 0.6428906526211331, 1.0]	0.28187483768845895	0.44829289936480693	0.6428906526211331	1.0	[0.29194195053923555, 0.5870677079467854, 0.8866941644902667, 1.0]	0.29194195053923555	0.5870677079467854	0.8866941644902667	1.0	[0.2528319103971281, 0.48676101717525133, 0.7235267803733036, 1.0]	0.2528319103971281	0.48676101717525133	0.7235267803733036	1.0	[1.6473580482476182, 0.8063225154977637, 2.057114798636842]	1.6473580482476182	0.8063225154977637	2.057114798636842	[1.0834507017476371, 0.3228135120832194, 0.49985026483678346]	1.0834507017476371	0.3228135120832194	0.49985026483678346																		DDA	{1: 2439, 2: 37616}	2439	37616	{'positive': 40055}		40055	10.760442969187	6.446347349693276	5.3168864313058275e-05	1.6036167012257407	0.0	0.6512314701260556	0.3720270826643448	60350.3	60.38871389206019						[0.05438633048551782, 0.05005304272350275, 0.04991174740145127, 0.11931284391356865]	0.05438633048551782	0.05005304272350275	0.04991174740145127	0.11931284391356865						0.0	profile	0.0	0.0	{'MS1_positive': 2439, 'MS2_positive': 37616}		2439		37616	2439	0	37616	0	0	0	True	False	359.99652099609375	1460.0015869140625	1100.0050659179688						0	0	0.0
PXD035724	-S_acetone_Slot1-53_1_2335.mgf	MS2-only	258.1	19.1		630587.8298470215								0	72306	[None, None, None]				[144.0, 202.0, 247.0]	144.0	202.0	247.0	{'2': 0.813045, '3': 0.162946, '4': 0.022225, '5': 0.001784}											0.813045		0.162946	0.022225	0.001784						250.00000000013856	43.9264	[99.999, 6289.552]	99.999	6289.552	[6.9491000000000005, 50.8755]	6.9491000000000005	50.8755		0.39987177445099314			0	0	[None, None, None, None]					[1225.6866030450935, 2174.728636992788, 2593.975376994245, 589.8958257448824]	1225.6866030450935	2174.728636992788	2593.975376994245	589.8958257448824	[None, None, None]				[0.30905104902746416, 0.46916201494621307, 0.6087637123309292, 1.0]	0.30905104902746416	0.46916201494621307	0.6087637123309292	1.0	[None, None, None, None]					[0.30905104902746416, 0.48847390179937344, 0.6445645443286953, 1.0]	0.30905104902746416	0.48847390179937344	0.6445645443286953	1.0	[None, None, None]				[None, None, None]																					MS2-only	{2: 72306}		72306	{'positive': 72306}		72306		6.061111408137598	0.0017979144192736426	1.239687484725371	0.0										[None, None, None, None]										0.0	unknown	1.0		{'MS2_positive': 72306}				72306	0	0	72306	0	0	0	False	False									30418	30418	0.0
PXD035724	-S_acetone_Slot1-53_1_2342.mgf	MS2-only	222.1	16.0		684194.173388964								0	58257	[None, None, None]				[160.0, 212.0, 257.0]	160.0	212.0	257.0	{'2': 0.817138, '3': 0.161577, '4': 0.019689, '5': 0.001596}											0.817138		0.161577	0.019689	0.001596						140.83845828835345	44.896103000000004	[99.999, 6476.028]	99.999	6476.028	[5.777200333333334, 50.67330333333334]	5.777200333333334	50.67330333333334		0.3971090461440711			0	0	[None, None, None, None]					[1181.8397690329602, 1668.6526222554326, 1947.0732237049615, 392.81805817311135]	1181.8397690329602	1668.6526222554326	1947.0732237049615	392.81805817311135	[None, None, None]				[0.2718699512368219, 0.46533213955488884, 0.580856642873139, 1.0]	0.2718699512368219	0.46533213955488884	0.580856642873139	1.0	[None, None, None, None]					[0.27049117529569694, 0.47556688086417365, 0.6088011989221722, 1.0]	0.27049117529569694	0.47556688086417365	0.6088011989221722	1.0	[None, None, None]				[None, None, None]																					MS2-only	{2: 58257}		58257	{'positive': 58257}		58257		5.972407869606723	5.1495957567330964e-05	1.0028389973451795	0.0										[None, None, None, None]										0.0	unknown	1.0		{'MS2_positive': 58257}				58257	0	0	58257	0	0	0	False	False									23765	23765	0.0
PXD035724	_S_acetone_Slot1-51_1_2330.mgf	MS2-only	269.8	17.9		649004.1283399883								0	60708	[None, None, None]				[193.0, 242.0, 301.0]	193.0	242.0	301.0	{'2': 0.732704, '3': 0.227812, '4': 0.036272, '5': 0.003212}											0.732704		0.227812	0.036272	0.003212						135.25698827773527	45.2754	[99.999, 6788.332]	99.999	6788.332	[6.7703999999999995, 52.0458]	6.7703999999999995	52.0458		0.3971090461440711			0	0	[None, None, None, None]					[1286.3497616807363, 2138.2030860025534, 1681.7079473621438, 257.1816041382296]	1286.3497616807363	2138.2030860025534	1681.7079473621438	257.1816041382296	[None, None, None]				[0.2583787222200135, 0.4191856946597932, 0.5513060440474666, 1.0]	0.2583787222200135	0.4191856946597932	0.5513060440474666	1.0	[None, None, None, None]					[0.25701374256218606, 0.4195765986238296, 0.5677012608760315, 1.0]	0.25701374256218606	0.4195765986238296	0.5677012608760315	1.0	[None, None, None]				[None, None, None]																					MS2-only	{2: 60708}		60708	{'positive': 60708}		60708		6.332485126558195	0.0	1.0459320627503093	0.0										[None, None, None, None]										0.0	unknown	1.0		{'MS2_positive': 60708}				60708	0	0	60708	0	0	0	False	False									23279	23279	0.0
PXD035724	_S_acetone_Slot1-51_1_2334.mgf	MS2-only	189.3	13.9		657487.1687726385								0	51668	[None, None, None]				[154.0, 206.0, 247.0]	154.0	206.0	247.0	{'2': 0.777077, '3': 0.189421, '4': 0.030561, '5': 0.002942}											0.777077		0.189421	0.030561	0.002942						188.67924528304755	47.184799999999996	[99.999, 6708.856]	99.999	6708.856	[6.1858, 53.370599999999996]	6.1858	53.370599999999996		0.4041710451863229			0	0	[None, None, None, None]					[1053.5596208948646, 1890.0154286973773, 1312.5413268679745, 123.93821739204152]	1053.5596208948646	1890.0154286973773	1312.5413268679745	123.93821739204152	[None, None, None]				[0.2542958749427783, 0.3969816551092725, 0.5245100116986827, 1.0]	0.2542958749427783	0.3969816551092725	0.5245100116986827	1.0	[None, None, None, None]					[0.25766563949972593, 0.40616045845272203, 0.5437980380687567, 1.0]	0.25766563949972593	0.40616045845272203	0.5437980380687567	1.0	[None, None, None]				[None, None, None]																					MS2-only	{2: 51668}		51668	{'positive': 51668}		51668		5.960493946313225	0.0001161260354571495	1.0869373378693292	0.0										[None, None, None, None]										0.0	unknown	1.0		{'MS2_positive': 51668}				51668	0	0	51668	0	0	0	False	False									19265	19265	0.0
PXD035724	_S_acetone_Slot1-51_1_2341.mgf	MS2-only	165.2	12.4		642983.6378611083								0	47688	[None, None, None]				[139.0, 192.0, 236.0]	139.0	192.0	236.0	{'2': 0.804605, '3': 0.168218, '4': 0.024765, '5': 0.002412}											0.804605		0.168218	0.024765	0.002412						140.8450704225287	44.925000000000004	[99.999, 6775.728]	99.999	6775.728	[6.0586, 50.9836]	6.0586	50.9836		0.453720508166969			0	0	[None, None, None, None]					[895.9821925431273, 1721.9810795770727, 1407.4123539232053, 220.6343906510851]	895.9821925431273	1721.9810795770727	1407.4123539232053	220.6343906510851	[None, None, None]				[0.278742348358375, 0.4272587646076795, 0.5560801335559266, 1.0]	0.278742348358375	0.4272587646076795	0.5560801335559266	1.0	[None, None, None, None]					[0.27933218326841025, 0.4341413466889259, 0.5771285475792988, 1.0]	0.27933218326841025	0.4341413466889259	0.5771285475792988	1.0	[None, None, None]				[None, None, None]																					MS2-only	{2: 47688}		47688	{'positive': 47688}		47688		5.761953784252804	0.0001887267237040765	1.0792469107966112	0.0										[None, None, None, None]										0.0	unknown	1.0		{'MS2_positive': 47688}				47688	0	0	47688	0	0	0	False	False									17561	17561	0.0
PXD060466	240117_QE1_PM1_SK_MZ_ZG3145_1.mzML	DDA	189.3	27.8	161767615017.1048	877446292.4270759	184.36184232956825	0.0012	[0.0914, 0.1587, 0.3083]	0.0914	0.1587	0.3083	44.494145	3215	8366	[2628.0, 2794.0, 2939.0]	2628.0	2794.0	2939.0	[454.25, 573.0, 699.0]	454.25	573.0	699.0	{'2': 0.859192, '3': 0.129572, '4': 0.010519, '5': 0.000598, '6': 0.00012}											0.859192		0.129572	0.010519	0.000598	0.00012				99.73072703699118	430.84877208062534	59.9881783035	[50.000221252441406, 5442.5361328125]	50.000221252441406	5442.5361328125	[0.0050476965, 59.993226]	0.0050476965	59.993226	17.441961871871392	0.9884822053433414	1	0	0	0	[77.28189338480901, 21.604256649420293, 26.805281398354808, 88.68413994978083]	77.28189338480901	21.604256649420293	26.805281398354808	88.68413994978083	[54.02979016074919, 255.5791197491619, 222.6620940332498, 32.04013773577511]	54.02979016074919	255.5791197491619	222.6620940332498	32.04013773577511	[3186542.880859375, 9613986.3125, 20834232.3203125]	3186542.880859375	9613986.3125	20834232.3203125	[0.4105501617151637, 0.5273352383440243, 0.6805685129651289, 1.0]	0.4105501617151637	0.5273352383440243	0.6805685129651289	1.0	[0.14287841114521602, 0.5979717057253445, 0.8516564888005476, 1.0]	0.14287841114521602	0.5979717057253445	0.8516564888005476	1.0	[0.342554282412566, 0.4741779843906049, 0.6122986843193218, 1.0]	0.342554282412566	0.4741779843906049	0.6122986843193218	1.0	[1.701496712689568, 2.259485400389369, 4.946878265512571]	1.701496712689568	2.259485400389369	4.946878265512571	[1.3361781169130846, 1.3169624662628792, 2.873535309990377]	1.3361781169130846	1.3169624662628792	2.873535309990377																		DDA	{1: 3215, 2: 8366}	3215	8366	{'positive': 11581}		11581	9.735308222554366	7.31861402531463	0.0	1.8517525525123675	0.0	2.0696295845523416	0.7395459215063886	58604369.6	4.83640608941897	[2.1999999999999886, 2.1999999999999886, 2.2000000000000455]	2.1999999999999886	2.1999999999999886	2.2000000000000455	0.6521635190054984	[1.3997584541062802, 0.08435303306430617, 0.122040072859745, 3.300248138957816]	1.3997584541062802	0.08435303306430617	0.122040072859745	3.300248138957816						1.0	centroid	1.0	1.0	{'MS1_positive': 3215, 'MS2_positive': 8366}		3215		8366	3215	0	8366	0	0	0	False	True	199.9986114501953	1799.9765625	1599.9779510498047	200.0	1800.0	1600.0	2.1999999999999886	563.2084350585935	7507	7492	0.0
PXD060466	240117_QE1_PM1_SK_MZ_ZG3146_6.mzML	DDA	183.1	23.9	161635527982.9299	1333833842.7423997	121.18115675532924	0.0007	[0.086, 0.1551, 0.2932]	0.086	0.1551	0.2932	45.10803	2638	9753	[2538.5, 2753.5, 2944.0]	2538.5	2753.5	2944.0	[359.0, 482.0, 698.0]	359.0	482.0	698.0	{'2': 0.677125, '3': 0.193376, '4': 0.058238, '5': 0.04614, '6': 0.02512}											0.677125		0.193376	0.058238	0.04614	0.02512				103.51966873709571	430.6632213609902	59.9954812372	[50.00431442260742, 5975.4755859375]	50.00431442260742	5975.4755859375	[0.0050497628, 60.000531]	0.0050497628	60.000531	17.318116481652957	1.4120444568076753	1	0	0	0	[80.33938391032315, 21.468283501347763, 19.46813286457623, 54.604112383862784]	80.33938391032315	21.468283501347763	19.46813286457623	54.604112383862784	[45.113593740819304, 249.48771402589043, 235.85822951204776, 134.18227503878128]	45.113593740819304	249.48771402589043	235.85822951204776	134.18227503878128	[1875326.703125, 6698642.1484375, 19071529.515625]	1875326.703125	6698642.1484375	19071529.515625	[0.4308219003196098, 0.5092804425786448, 0.6147312510318194, 1.0]	0.4308219003196098	0.5092804425786448	0.6147312510318194	1.0	[0.11915696465432069, 0.3421027853090005, 0.8531705085392675, 1.0]	0.11915696465432069	0.3421027853090005	0.8531705085392675	1.0	[0.3796900623389891, 0.5361859501707419, 0.7130222932855413, 1.0]	0.3796900623389891	0.5361859501707419	0.7130222932855413	1.0	[1.3383446034904383, 2.8761460785933135, 5.097269686251982]	1.3383446034904383	2.8761460785933135	5.097269686251982	[0.4987435871044896, 2.0605259770082287, 3.0954168594223646]	0.4987435871044896	2.0605259770082287	3.0954168594223646																		DDA	{1: 2638, 2: 9753}	2638	9753	{'positive': 12391}		12391	9.532292157833549	7.240213053091742	0.0	2.2406390797370697	0.0	2.154517629292477	0.7977390188273688	47760169.0	2.0672508089324393	[2.1999999999999886, 2.1999999999999886, 2.2000000000000455]	2.1999999999999886	2.1999999999999886	2.2000000000000455	0.5833077001948118	[1.6736111111111112, 0.08568387440127727, 0.08333333333333333, 0.4624505928853755]	1.6736111111111112	0.08568387440127727	0.08333333333333333	0.4624505928853755						1.0	centroid	1.0	1.0	{'MS1_positive': 2638, 'MS2_positive': 9753}		2638		9753	2638	0	9753	0	0	0	False	True	199.998291015625	1799.9686279296875	1599.9703369140625	200.0	1800.0	1600.0	2.1999999999999886	706.187805175781	8473	8460	0.0
PXD060466	240117_QE1_PM1_SK_MZ_ZG3151_7.mzML	DDA	186.0	24.6	204862536794.18835	1679432334.1794853	121.9832038629156	0.0004	[0.0937, 0.1664, 0.3072]	0.0937	0.1664	0.3072	44.524547999999996	2834	9052	[2501.25, 2755.0, 3082.75]	2501.25	2755.0	3082.75	[370.0, 533.0, 784.0]	370.0	533.0	784.0	{'2': 0.597879, '3': 0.266129, '4': 0.076116, '5': 0.042863, '6': 0.017013}											0.597879		0.266129	0.076116	0.042863	0.017013				99.60159362546227	430.6632213609902	59.9890992173	[50.003780364990234, 5812.58056640625]	50.003780364990234	5812.58056640625	[0.0050527827, 59.994152]	0.0050527827	59.994152	17.291165943321012	1.0666029549168254	2	0	0	0	[83.74854874552192, 23.470930858617606, 19.070131322626807, 62.67805399744475]	83.74854874552192	23.470930858617606	19.070131322626807	62.67805399744475	[35.625335977782015, 238.42611004485232, 230.58448011425892, 107.28160948148019]	35.625335977782015	238.42611004485232	230.58448011425892	107.28160948148019	[1807186.140625, 6635270.93359375, 18484755.6171875]	1807186.140625	6635270.93359375	18484755.6171875	[0.37640588893503796, 0.4713736759885408, 0.5913044816493999, 1.0]	0.37640588893503796	0.4713736759885408	0.5913044816493999	1.0	[0.12665831153385299, 0.3561664951811498, 0.8545692781883938, 1.0]	0.12665831153385299	0.3561664951811498	0.8545692781883938	1.0	[0.3784388650731248, 0.5313861050550286, 0.6968075699496041, 1.0]	0.3784388650731248	0.5313861050550286	0.6968075699496041	1.0	[1.2439697765805051, 3.094684963530939, 4.9738381192048395]	1.2439697765805051	3.094684963530939	4.9738381192048395	[0.38673201340002283, 2.281772388320937, 3.1858191489805185]	0.38673201340002283	2.281772388320937	3.1858191489805185																		DDA	{1: 2834, 2: 9052}	2834	9052	{'positive': 11886}		11886	9.471560425538655	7.41200323293171	0.0	2.34337649020431	0.0	2.1831508413064924	0.8104150951731603	46205906.2	1.8103367919662183	[2.1999999999999886, 2.1999999999999886, 2.2000000000000455]	2.1999999999999886	2.1999999999999886	2.2000000000000455	0.5386654882898807	[2.3003663003663, 0.09769636414099361, 0.08318789994182664, 0.6416382252559727]	2.3003663003663	0.09769636414099361	0.08318789994182664	0.6416382252559727						1.0	centroid	1.0	1.0	{'MS1_positive': 2834, 'MS2_positive': 9052}		2834		9052	2834	0	9052	0	0	0	False	True	199.99838256835938	1799.974365234375	1599.9759826660156	200.0	1800.0	1600.0	2.1999999999999886	793.6312255859375	7792	7774	0.0
PXD061940	MS024_E2_S21_swath_inj1.mzML	DIA	1464.0	55.8	542029811.5757873	14874869.322733957	36.43929904966478	0.1071	[0.1149, 0.17, 0.2389]	0.1149	0.17	0.2389	119.83873333333301	2088	148248	[2923.0, 3531.5, 3851.25]	2923.0	3531.5	3851.25	[99.0, 216.0, 572.0]	99.0	216.0	572.0																					17.411491584548422	1304.3478272283423	120.00968333333333	[50.01811218261719, 1999.994384765625]	50.01811218261719	1999.994384765625	[0.0008166666666667, 120.0105]	0.0008166666666667	120.0105	17.37619461337994	359.2814370395291	6	7	0	0	[17.406713672759665, 17.406713672759665, 17.406713672759665, 17.406713672759665]	17.406713672759665	17.406713672759665	17.406713672759665	17.406713672759665	[1235.3126702570646, 1235.3126702570646, 1235.3126702570646, 1235.3126702570646]	1235.3126702570646	1235.3126702570646	1235.3126702570646	1235.3126702570646	[None, None, None]				[0.2669460978218258, 0.43100924772598215, 0.6494091240692939, 1.0]	0.2669460978218258	0.43100924772598215	0.6494091240692939	1.0	[0.2496417020842657, 0.499762477833463, 0.7498822809853183, 1.0]	0.2496417020842657	0.499762477833463	0.7498822809853183	1.0	[0.24998413306614367, 0.49999062566270946, 0.7499961461057844, 1.0]	0.24998413306614367	0.49999062566270946	0.7499961461057844	1.0	[1.2475341160615765, 0.8759972971343876, 2.964397825447997]	1.2475341160615765	0.8759972971343876	2.964397825447997	[0.5706546014823021, 0.27583066541064144, 1.0949184524726059]	0.5706546014823021	0.27583066541064144	1.0949184524726059	0.05748333333299627	71	[4.699999999999989, 150.0999999999999]	4.699999999999989	150.0999999999999	[2088, 2088]	2088	2088	[28.284566666667, 71.787816666667]	28.284566666667	71.787816666667	[109150104.0, 1862277395.0]	109150104.0	1862277395.0	[122.0, 2905.5]	122.0	2905.5	DIA	{1: 2088, 2: 148248}	2088	148248	{'positive': 150336}		150336	10.566745191601978	6.902603296422441	0.013268307160973504	1.559586915983813	0.0	0.5627759550531973	0.3075330065219313	639745.3	7.317165909620594	[5.7999999999999545, 6.800000000000011, 7.7999999999999545]	5.7999999999999545	6.800000000000011	7.7999999999999545		[0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521]	0.014084507042253521	0.014084507042253521	0.014084507042253521	0.014084507042253521	1.0	1.0	1.0971029190426893	0.0003472092743946078	0.041989330579934606	1.0	centroid	0.0	0.0	{'MS1_positive': 2088, 'MS2_positive': 148248}		2088		148248	2088	0	148248	0	0	0	False	True	399.9783020019531	1250.0020751953125	850.0237731933594	400.0	1250.0	850.0	6.800000000000011	1428.65	71	71	0.0
PXD061940	MS024_E2_S21_swath_inj2.mzML	DIA	1449.4	55.7	529641959.5279508	14603162.684404826	36.268989873924504	0.1068	[0.1149, 0.1693, 0.2379]	0.1149	0.1693	0.2379	119.95305000000033	2088	148248	[2934.75, 3507.0, 3847.0]	2934.75	3507.0	3847.0	[94.0, 207.0, 557.0]	94.0	207.0	557.0																					17.411491584547345	1304.3478272283423	120.00901666666634	[50.01759338378906, 1999.9722900390625]	50.01759338378906	1999.9722900390625	[0.0008166666666667, 120.009833333333]	0.0008166666666667	120.009833333333	17.381228273565988	363.6363636355669	2	6	0	0	[17.406810414574654, 17.406810414574654, 17.406810414574654, 17.406810414574654]	17.406810414574654	17.406810414574654	17.406810414574654	17.406810414574654	[1235.3195326582268, 1235.3195326582268, 1235.3195326582268, 1235.3195326582268]	1235.3195326582268	1235.3195326582268	1235.3195326582268	1235.3195326582268	[None, None, None]				[0.26741087926587537, 0.43051598484058745, 0.6458657759187807, 1.0]	0.26741087926587537	0.43051598484058745	0.6458657759187807	1.0	[0.24964031066043132, 0.4997605313078756, 0.7498796404093109, 1.0]	0.24964031066043132	0.4997605313078756	0.7498796404093109	1.0	[0.24998260529973396, 0.49998895905252844, 0.7499937851270507, 1.0]	0.24998260529973396	0.49998895905252844	0.7499937851270507	1.0	[1.1730753074974765, 0.8573574307632299, 2.797469727898086]	1.1730753074974765	0.8573574307632299	2.797469727898086	[0.6079486268079034, 0.28586601706522013, 1.0256511013805139]	0.6079486268079034	0.28586601706522013	1.0256511013805139	0.05748333333299627	71	[4.699999999999989, 150.0999999999999]	4.699999999999989	150.0999999999999	[2088, 2088]	2088	2088	[28.111816666667, 71.442316666667]	28.111816666667	71.442316666667	[105609644.0, 1841968866.0]	105609644.0	1841968866.0	[117.0, 2880.0]	117.0	2880.0	DIA	{1: 2088, 2: 148248}	2088	148248	{'positive': 150336}		150336	10.554885352602327	6.854391590774727	0.012897307214937133	1.5617275554863776	0.0	0.5651559485697597	0.3119911166278504	635979.75	7.229230962149345	[5.7999999999999545, 6.800000000000011, 7.7999999999999545]	5.7999999999999545	6.800000000000011	7.7999999999999545		[0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521]	0.014084507042253521	0.014084507042253521	0.014084507042253521	0.014084507042253521	1.0	1.0	1.1095410189429435	0.0003446596585043575	0.040625	1.0	centroid	0.0	0.0	{'MS1_positive': 2088, 'MS2_positive': 148248}		2088		148248	2088	0	148248	0	0	0	False	True	399.9778137207031	1249.99609375	850.0182800292969	400.0	1250.0	850.0	6.800000000000011	1428.65	71	71	0.0
